User ID	Address	Age	Interests	Device	Content ID	Category	Type	Datetime	Reaction Type	Score	Sentiment	Duration
b726d35b-6345-4ed9-8431-fc75e38ba179	06912 Townsend Plaza Suite 265	28	soccer	HTC	501b2f88-999b-4ad9-b2f5-4b9c36a31259	cooking	photo	11:11.0	heart	60	positive	87
b726d35b-6345-4ed9-8431-fc75e38ba179	06912 Townsend Plaza Suite 265	28	soccer	HTC	501b2f88-999b-4ad9-b2f5-4b9c36a31259	cooking	photo	20:48.0	heart	60	positive	87
80c9ce48-46f9-4f5e-b3ca-3b698fc2e949	318 Sandra Circle Suite 396	42	veganism, culture	Google	bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30	healthy eating	photo	03:53.0	heart	60	positive	39
168e6d97-0b9c-45d0-ba57-cabc8c60d428	81437 Rojas Trafficway	40	science	Samsung	df15da28-c038-4d0c-a63a-eac77f650ee3	tennis	audio	15:13.0	heart	60	positive	5
d47fd6cf-20fa-45fe-97a1-b8aca043c9a8	50989 Maria Port	13	fitness, veganism, public speaking,technology	Motorola	3529c44b-d0f4-4bd2-b6eb-be97d2f7623f	studying	photo	12:21.0	heart	60	positive	20
d47fd6cf-20fa-45fe-97a1-b8aca043c9a8	50989 Maria Port	13	fitness, veganism, public speaking,technology	Motorola	3529c44b-d0f4-4bd2-b6eb-be97d2f7623f	studying	photo	04:54.0	heart	60	positive	20
d47fd6cf-20fa-45fe-97a1-b8aca043c9a8	50989 Maria Port	13	fitness, veganism, public speaking,technology	Motorola	3529c44b-d0f4-4bd2-b6eb-be97d2f7623f	studying	photo	11:38.0	heart	60	positive	20
f8926cfa-7036-4929-b5db-925c26daea1a	03671 Luis Heights	31	education, soccer, travel, dogs	Microsoft	9d94f180-947c-40f5-aa05-f1958759b7fc	science	video	15:44.0	heart	60	positive	21
ed5e1675-94a8-482c-8b43-1b9bb71d0495	61958 Courtney Branch	43	veganism, public speaking,technology, studying	Google	45dbce0a-dbd8-4c4d-a492-4f5b84850d5c	dogs	video	21:22.0	heart	60	positive	59
f8926cfa-7036-4929-b5db-925c26daea1a	03671 Luis Heights	31	education, soccer, travel, dogs	Microsoft	9d94f180-947c-40f5-aa05-f1958759b7fc	science	video	23:32.0	heart	60	positive	21
f8926cfa-7036-4929-b5db-925c26daea1a	03671 Luis Heights	31	education, soccer, travel, dogs	Microsoft	9d94f180-947c-40f5-aa05-f1958759b7fc	science	video	23:55.0	heart	60	positive	21
b6fd2140-f8b9-498a-a07f-0dc9986736c6	76915 Ayers Wells Suite 136	40	soccer, fitness, public speaking, education	Google	be85274a-28f1-4c6d-9ea1-7b20d1e0c66f	culture	photo	23:28.0	heart	60	positive	32
a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2	Unit 9861 Box 7865	28	food	Motorola	af7971aa-5fd5-41d3-b6c3-583704a705a2	healthy eating	video	21:18.0	heart	60	positive	90
b6fd2140-f8b9-498a-a07f-0dc9986736c6	76915 Ayers Wells Suite 136	40	soccer, fitness, public speaking, education	Google	be85274a-28f1-4c6d-9ea1-7b20d1e0c66f	culture	photo	38:33.0	heart	60	positive	32
a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2	Unit 9861 Box 7865	28	food	Motorola	af7971aa-5fd5-41d3-b6c3-583704a705a2	healthy eating	video	13:07.0	heart	60	positive	90
49da0743-cb4d-4c84-b6a2-537bbe7256d1	7536 Thompson Road Suite 148	41	soccer, travel	Samsung	5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0	healthy eating	video	56:10.0	heart	60	positive	30
49da0743-cb4d-4c84-b6a2-537bbe7256d1	7536 Thompson Road Suite 148	41	soccer, travel	Samsung	5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0	healthy eating	video	35:14.0	heart	60	positive	30
8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164	USNV Cole	31	cooking, science	Microsoft	6d6cf6a3-4187-44ec-af28-91c99b584bcf	veganism	video	30:35.0	heart	60	positive	92
49da0743-cb4d-4c84-b6a2-537bbe7256d1	7536 Thompson Road Suite 148	41	soccer, travel	Samsung	5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0	healthy eating	video	10:01.0	heart	60	positive	30
5897490a-0aaa-49c9-b63e-0da83088e3e0	USNS Schneider	13	food, soccer	Microsoft	67f2a150-6086-4cbd-8d21-46250ccef5a2	cooking	GIF	57:42.0	heart	60	positive	2
5897490a-0aaa-49c9-b63e-0da83088e3e0	USNS Schneider	13	food, soccer	Microsoft	67f2a150-6086-4cbd-8d21-46250ccef5a2	cooking	GIF	46:25.0	heart	60	positive	2
683d880b-3ccf-4f4d-8182-96e7a7a884bd	3509 Lee Rue Apt. 774	27	culture, tennis, veganism, fitness	Motorola	433607b3-eeb4-48b8-9263-9805c1b89d55	education	video	50:41.0	heart	60	positive	47
683d880b-3ccf-4f4d-8182-96e7a7a884bd	3509 Lee Rue Apt. 774	27	culture, tennis, veganism, fitness	Motorola	433607b3-eeb4-48b8-9263-9805c1b89d55	education	video	49:21.0	heart	60	positive	47
683d880b-3ccf-4f4d-8182-96e7a7a884bd	3509 Lee Rue Apt. 774	27	culture, tennis, veganism, fitness	Motorola	433607b3-eeb4-48b8-9263-9805c1b89d55	education	video	23:05.0	heart	60	positive	47
683d880b-3ccf-4f4d-8182-96e7a7a884bd	3509 Lee Rue Apt. 774	27	culture, tennis, veganism, fitness	Motorola	433607b3-eeb4-48b8-9263-9805c1b89d55	education	video	40:23.0	heart	60	positive	47
683d880b-3ccf-4f4d-8182-96e7a7a884bd	3509 Lee Rue Apt. 774	27	culture, tennis, veganism, fitness	Motorola	433607b3-eeb4-48b8-9263-9805c1b89d55	education	video	23:28.0	heart	60	positive	47
cf34e8ee-f508-47bc-baa1-bcc576e1084d	16998 Thomas Curve Suite 874	24	fitness,technology,healthy eating, education	Huawei	8e3896e3-2f84-4b47-9365-fb562c9ed730	public speaking	video	46:20.0	heart	60	positive	10
98411adf-cfc0-400d-aac8-e215571ef3f2	67413 Lawrence Valleys	29	healthy eating, public speaking, food	Huawei	de9796a6-d19d-4c41-a965-7aa4dcc69fee	technology	audio	27:48.0	heart	60	positive	91
98411adf-cfc0-400d-aac8-e215571ef3f2	67413 Lawrence Valleys	29	healthy eating, public speaking, food	Huawei	de9796a6-d19d-4c41-a965-7aa4dcc69fee	technology	audio	40:02.0	heart	60	positive	91
98411adf-cfc0-400d-aac8-e215571ef3f2	67413 Lawrence Valleys	29	healthy eating, public speaking, food	Huawei	de9796a6-d19d-4c41-a965-7aa4dcc69fee	technology	audio	30:46.0	heart	60	positive	91
1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6	USNS Bird	10	travel, studying	Motorola	391a9aa4-c04a-431e-8366-712d92267c2b	public speaking	video	11:28.0	heart	60	positive	26
1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6	USNS Bird	10	travel, studying	Motorola	391a9aa4-c04a-431e-8366-712d92267c2b	public speaking	video	49:18.0	heart	60	positive	26
98411adf-cfc0-400d-aac8-e215571ef3f2	67413 Lawrence Valleys	29	healthy eating, public speaking, food	Huawei	de9796a6-d19d-4c41-a965-7aa4dcc69fee	technology	audio	18:56.0	heart	60	positive	91
1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6	USNS Bird	10	travel, studying	Motorola	391a9aa4-c04a-431e-8366-712d92267c2b	public speaking	video	02:22.0	heart	60	positive	26
1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6	USNS Bird	10	travel, studying	Motorola	391a9aa4-c04a-431e-8366-712d92267c2b	public speaking	video	44:49.0	heart	60	positive	26
69532ce2-1ffe-4187-8042-0230d115b24e	022 Allison Branch	35	studying,healthy eating	Microsoft	36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a	food	photo	30:35.0	heart	60	positive	11
69532ce2-1ffe-4187-8042-0230d115b24e	022 Allison Branch	35	studying,healthy eating	Microsoft	36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a	food	photo	39:24.0	heart	60	positive	11
69532ce2-1ffe-4187-8042-0230d115b24e	022 Allison Branch	35	studying,healthy eating	Microsoft	36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a	food	photo	17:51.0	heart	60	positive	11
69532ce2-1ffe-4187-8042-0230d115b24e	022 Allison Branch	35	studying,healthy eating	Microsoft	36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a	food	photo	31:42.0	heart	60	positive	11
69532ce2-1ffe-4187-8042-0230d115b24e	022 Allison Branch	35	studying,healthy eating	Microsoft	36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a	food	photo	54:49.0	heart	60	positive	11
69532ce2-1ffe-4187-8042-0230d115b24e	022 Allison Branch	35	studying,healthy eating	Microsoft	36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a	food	photo	23:17.0	heart	60	positive	11
acbac577-54c9-4476-af3c-a3241a3f4a19	939 Lucas Junctions	13	food	HTC	c7066a17-2e12-49d2-bb9e-c8967051f490	public speaking	GIF	47:07.0	heart	60	positive	96
6e98e5c2-b7d7-4915-bb20-d01a42d29dee	495 Eddie Plains	18	travel	Microsoft	f01ec49c-3179-43bb-b127-2b1a73f34b06	animals	photo	59:51.0	heart	60	positive	77
6e98e5c2-b7d7-4915-bb20-d01a42d29dee	495 Eddie Plains	18	travel	Microsoft	f01ec49c-3179-43bb-b127-2b1a73f34b06	animals	photo	03:26.0	heart	60	positive	77
4fe420fa-a193-4408-bd5d-62a020233609	39270 Linda Wall Apt. 032	38	healthy eating	Apple	c6cbd704-9d4a-4ace-b61e-e5df74ee83af	education	photo	53:35.0	heart	60	positive	5
5b62e10e-3c19-4d28-a57c-e9bdc3d6758d	Unit 3930 Box 4373	24	tennis	Google	b6c24086-becf-4615-801e-c3c298a8d4e2	travel	photo	58:30.0	heart	60	positive	56
5b62e10e-3c19-4d28-a57c-e9bdc3d6758d	Unit 3930 Box 4373	24	tennis	Google	b6c24086-becf-4615-801e-c3c298a8d4e2	travel	photo	12:12.0	heart	60	positive	56
ade9db41-034e-4b27-befb-42117025dab0	8206 Wheeler Cape Suite 841	43	public speaking, tennis	Microsoft	1beeffff-f261-435f-a109-6fafe46669d4	public speaking	photo	23:17.0	heart	60	positive	24
ed1c744d-8561-4b41-b83c-7bf554fbca97	PSC 8622, Box 3896	10	science, education	Apple	2b6921de-e7f2-4e30-8feb-36bd41becaf0	travel	audio	39:06.0	heart	60	positive	90
094fbe49-da84-4445-9d28-7fc5f593f5ad	682 Michelle Forge Apt. 257	36	studying, science, veganism, public speaking	HTC	b56a9e24-d0f2-4599-b893-c2889a15e1d6	veganism	video	41:24.0	heart	60	positive	35
094fbe49-da84-4445-9d28-7fc5f593f5ad	682 Michelle Forge Apt. 257	36	studying, science, veganism, public speaking	HTC	b56a9e24-d0f2-4599-b893-c2889a15e1d6	veganism	video	54:27.0	heart	60	positive	35
094fbe49-da84-4445-9d28-7fc5f593f5ad	682 Michelle Forge Apt. 257	36	studying, science, veganism, public speaking	HTC	b56a9e24-d0f2-4599-b893-c2889a15e1d6	veganism	video	09:16.0	heart	60	positive	35
094fbe49-da84-4445-9d28-7fc5f593f5ad	682 Michelle Forge Apt. 257	36	studying, science, veganism, public speaking	HTC	b56a9e24-d0f2-4599-b893-c2889a15e1d6	veganism	video	13:36.0	heart	60	positive	35
007a1366-a46f-40f1-9ba5-01245aeaf20f	3156 Robinson Station	37	veganism	Microsoft	2c511a63-5eb5-422f-8483-c9fcf9a29b55	technology	GIF	59:35.0	heart	60	positive	51
57617bf3-b7d0-49cb-8d88-7d8346656397	5969 Brian Dale	30	healthy eating, culture	HTC	edc4a60a-b5ba-4178-b99e-9d34ed92599c	technology	audio	04:12.0	heart	60	positive	15
57617bf3-b7d0-49cb-8d88-7d8346656397	5969 Brian Dale	30	healthy eating, culture	HTC	edc4a60a-b5ba-4178-b99e-9d34ed92599c	technology	audio	07:25.0	heart	60	positive	15
7a85fbc6-253f-4552-9f4a-c1a332e14fa5	463 James Forest Suite 891	26	studying	Google	2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7	animals	photo	50:31.0	heart	60	positive	12
57617bf3-b7d0-49cb-8d88-7d8346656397	5969 Brian Dale	30	healthy eating, culture	HTC	edc4a60a-b5ba-4178-b99e-9d34ed92599c	technology	audio	34:51.0	heart	60	positive	15
57617bf3-b7d0-49cb-8d88-7d8346656397	5969 Brian Dale	30	healthy eating, culture	HTC	edc4a60a-b5ba-4178-b99e-9d34ed92599c	technology	audio	16:15.0	heart	60	positive	15
e74edcea-5db4-4412-a4ce-eb7c5adc314a	644 Emily Burgs	26	food,healthy eating, soccer,technology	Motorola	e51b00b8-49d4-4909-9f25-8e9a06e28728	soccer	video	28:26.0	heart	60	positive	40
e74edcea-5db4-4412-a4ce-eb7c5adc314a	644 Emily Burgs	26	food,healthy eating, soccer,technology	Motorola	e51b00b8-49d4-4909-9f25-8e9a06e28728	soccer	video	31:36.0	heart	60	positive	40
248a8f9f-10ac-4786-adfb-d0c3dd4e4b97	20012 Anderson Terrace Suite 936	19	dogs	Huawei	08cc29f3-a22d-4652-8f27-ff9e0a826289	technology	photo	54:55.0	heart	60	positive	85
248a8f9f-10ac-4786-adfb-d0c3dd4e4b97	20012 Anderson Terrace Suite 936	19	dogs	Huawei	08cc29f3-a22d-4652-8f27-ff9e0a826289	technology	photo	33:18.0	heart	60	positive	85
f86853a2-acda-4319-a50c-03f014248042	18913 Curtis Union	43	tennis, science, tennis, science	HTC	a784c1dd-e2ab-408d-a0c3-226a51d420e1	technology	audio	02:35.0	heart	60	positive	32
13f0db8a-152a-496f-a6e8-1ed6a90b8788	Unit 8199 Box 1582	42	public speaking, food,cooking	Microsoft	f1038e6c-5292-4e20-a866-675e1637d6b5	soccer	GIF	49:23.0	heart	60	positive	27
13f0db8a-152a-496f-a6e8-1ed6a90b8788	Unit 8199 Box 1582	42	public speaking, food,cooking	Microsoft	f1038e6c-5292-4e20-a866-675e1637d6b5	soccer	GIF	35:17.0	heart	60	positive	27
13f0db8a-152a-496f-a6e8-1ed6a90b8788	Unit 8199 Box 1582	42	public speaking, food,cooking	Microsoft	f1038e6c-5292-4e20-a866-675e1637d6b5	soccer	GIF	01:17.0	heart	60	positive	27
13f0db8a-152a-496f-a6e8-1ed6a90b8788	Unit 8199 Box 1582	42	public speaking, food,cooking	Microsoft	f1038e6c-5292-4e20-a866-675e1637d6b5	soccer	GIF	37:20.0	heart	60	positive	27
64b82ed5-80dc-4fbb-9dfc-d7e037684f0e	993 Jacob Island	32	science	Apple	509a5fb0-9bb2-4809-9f90-18ae007acc94	dogs	video	20:16.0	heart	60	positive	27
64b82ed5-80dc-4fbb-9dfc-d7e037684f0e	993 Jacob Island	32	science	Apple	509a5fb0-9bb2-4809-9f90-18ae007acc94	dogs	video	04:39.0	heart	60	positive	27
64b82ed5-80dc-4fbb-9dfc-d7e037684f0e	993 Jacob Island	32	science	Apple	509a5fb0-9bb2-4809-9f90-18ae007acc94	dogs	video	52:35.0	heart	60	positive	27
f86853a2-acda-4319-a50c-03f014248042	18913 Curtis Union	43	tennis, science, tennis, science	HTC	a784c1dd-e2ab-408d-a0c3-226a51d420e1	technology	audio	09:38.0	heart	60	positive	32
f86853a2-acda-4319-a50c-03f014248042	18913 Curtis Union	43	tennis, science, tennis, science	HTC	a784c1dd-e2ab-408d-a0c3-226a51d420e1	technology	audio	45:24.0	heart	60	positive	32
68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d	54378 Ariana Union Suite 900	33	public speaking,cooking, science	Microsoft	1830df30-c239-4287-8d63-fadcb8ced884	veganism	video	34:24.0	heart	60	positive	57
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	de95cdb1-a85a-40de-8467-892e2d1481af	education	video	40:58.0	heart	60	positive	75
4baf648a-0ad5-412d-8250-5a0ff9289fbf	24946 Hall Camp Apt. 591	41	travel,healthy eating	Motorola	6199f5ca-cc02-410d-a408-e034946de162	animals	video	23:55.0	heart	60	positive	12
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	de95cdb1-a85a-40de-8467-892e2d1481af	education	video	52:58.0	heart	60	positive	75
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	de95cdb1-a85a-40de-8467-892e2d1481af	education	video	08:31.0	heart	60	positive	75
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	de95cdb1-a85a-40de-8467-892e2d1481af	education	video	26:09.0	heart	60	positive	75
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	de95cdb1-a85a-40de-8467-892e2d1481af	education	video	44:49.0	heart	60	positive	75
bf721d00-4fa1-44b1-834f-4730cd51aefa	06429 Jonathan Junction	38	fitness, public speaking, culture, science	Samsung	5651450a-d330-46e6-bac9-c7c7e7defaf2	animals	photo	46:51.0	heart	60	positive	37
bf721d00-4fa1-44b1-834f-4730cd51aefa	06429 Jonathan Junction	38	fitness, public speaking, culture, science	Samsung	5651450a-d330-46e6-bac9-c7c7e7defaf2	animals	photo	09:48.0	heart	60	positive	37
bf721d00-4fa1-44b1-834f-4730cd51aefa	06429 Jonathan Junction	38	fitness, public speaking, culture, science	Samsung	5651450a-d330-46e6-bac9-c7c7e7defaf2	animals	photo	24:08.0	heart	60	positive	37
bf721d00-4fa1-44b1-834f-4730cd51aefa	06429 Jonathan Junction	38	fitness, public speaking, culture, science	Samsung	5651450a-d330-46e6-bac9-c7c7e7defaf2	animals	photo	43:29.0	heart	60	positive	37
a81df767-7da1-4844-b63c-fee4c9c7895d	6688 Michael Route	16	veganism, tennis	Samsung	2eb7feec-26a4-4949-8470-3e66c16536e9	tennis	video	33:22.0	heart	60	positive	74
a6f003be-b0fd-4100-b4cc-f568a21b9745	63138 Karen Lane Suite 493	36	public speaking,healthy eating,healthy eating	Microsoft	0d3d0a35-f806-4536-8733-abf1f92763e2	studying	GIF	04:49.0	heart	60	positive	7
a6f003be-b0fd-4100-b4cc-f568a21b9745	63138 Karen Lane Suite 493	36	public speaking,healthy eating,healthy eating	Microsoft	0d3d0a35-f806-4536-8733-abf1f92763e2	studying	GIF	48:59.0	heart	60	positive	7
cad2d54d-9555-4dfe-bfcd-7a584895a002	7586 Ashley Island Apt. 739	19	education	HTC	f783f128-6f66-4ef3-a190-5afc29d17012	tennis	GIF	51:12.0	heart	60	positive	40
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc	cooking	video	57:45.0	heart	60	positive	75
cad2d54d-9555-4dfe-bfcd-7a584895a002	7586 Ashley Island Apt. 739	19	education	HTC	f783f128-6f66-4ef3-a190-5afc29d17012	tennis	GIF	33:22.0	heart	60	positive	40
cad2d54d-9555-4dfe-bfcd-7a584895a002	7586 Ashley Island Apt. 739	19	education	HTC	f783f128-6f66-4ef3-a190-5afc29d17012	tennis	GIF	57:44.0	heart	60	positive	40
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc	cooking	video	38:47.0	heart	60	positive	75
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc	cooking	video	48:44.0	heart	60	positive	75
8abcf667-7be3-439f-97bb-3375a3de366c	0709 Wood Glens	41	education	HTC	7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc	cooking	video	16:04.0	heart	60	positive	75
b841358a-d8ff-412e-b940-3a95fd31291b	USCGC Cunningham	26	soccer	Apple	c136ae25-d882-4e2c-b515-5727ad2626a5	soccer	photo	50:32.0	heart	60	positive	81
b841358a-d8ff-412e-b940-3a95fd31291b	USCGC Cunningham	26	soccer	Apple	c136ae25-d882-4e2c-b515-5727ad2626a5	soccer	photo	55:34.0	heart	60	positive	81
b841358a-d8ff-412e-b940-3a95fd31291b	USCGC Cunningham	26	soccer	Apple	c136ae25-d882-4e2c-b515-5727ad2626a5	soccer	photo	51:17.0	heart	60	positive	81
b841358a-d8ff-412e-b940-3a95fd31291b	USCGC Cunningham	26	soccer	Apple	c136ae25-d882-4e2c-b515-5727ad2626a5	soccer	photo	49:45.0	heart	60	positive	81
b841358a-d8ff-412e-b940-3a95fd31291b	USCGC Cunningham	26	soccer	Apple	c136ae25-d882-4e2c-b515-5727ad2626a5	soccer	photo	32:04.0	heart	60	positive	81
b841358a-d8ff-412e-b940-3a95fd31291b	USCGC Cunningham	26	soccer	Apple	c136ae25-d882-4e2c-b515-5727ad2626a5	soccer	photo	30:22.0	heart	60	positive	81
3eb6dad3-c017-4e77-8920-fbdea84b0acc	490 Jessica Radial	29	veganism, science	HTC	ba9ce407-672c-4ceb-9c1f-59590fd187d0	fitness	audio	28:19.0	heart	60	positive	49
9664d628-9163-4aae-94e0-311f3bdb2f11	73298 Osborne Mountain	42	travel, animals, education	Huawei	27fffa3e-000d-4f29-9358-5b0d2280d18c	dogs	video	22:41.0	heart	60	positive	56
054b5d2a-7ee3-49c8-912a-1cf58389ae60	31352 Alan Vista	36	studying,healthy eating, fitness, culture	Microsoft	3c092e34-bac9-4e63-a7fa-0608fb73914f	soccer	video	27:05.0	heart	60	positive	92
9664d628-9163-4aae-94e0-311f3bdb2f11	73298 Osborne Mountain	42	travel, animals, education	Huawei	27fffa3e-000d-4f29-9358-5b0d2280d18c	dogs	video	51:51.0	heart	60	positive	56
3954373b-2411-4d3a-98ba-03bafc1a1a6d	50010 Powers Islands Apt. 535	13	technology, public speaking,cooking	HTC	c6f6e0f3-9fae-4bf9-abb3-cd7248a51061	culture	audio	15:25.0	heart	60	positive	65
da97952a-2eba-46c4-a19e-3df3c40a1524	03312 Alexander Shores Apt. 213	38	animals, travel, science, studying	Microsoft	a58c963f-1bec-4eee-b66f-60062a9dd96e	dogs	video	00:25.0	heart	60	positive	79
da97952a-2eba-46c4-a19e-3df3c40a1524	03312 Alexander Shores Apt. 213	38	animals, travel, science, studying	Microsoft	a58c963f-1bec-4eee-b66f-60062a9dd96e	dogs	video	29:02.0	heart	60	positive	79
31ff6616-c1dc-4b9a-8091-0b4d0cac25b1	521 Wagner Cliff	15	science	Apple	2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad	Travel	audio	43:44.0	heart	60	positive	4
b473e898-b7b0-4a57-959d-484bf4cc4483	319 Michael Village	44	food, soccer	Huawei	c84f903e-32ae-4ce1-b66b-d876439fccf5	healthy eating	audio	53:17.0	heart	60	positive	34
b473e898-b7b0-4a57-959d-484bf4cc4483	319 Michael Village	44	food, soccer	Huawei	c84f903e-32ae-4ce1-b66b-d876439fccf5	healthy eating	audio	23:46.0	heart	60	positive	34
b473e898-b7b0-4a57-959d-484bf4cc4483	319 Michael Village	44	food, soccer	Huawei	c84f903e-32ae-4ce1-b66b-d876439fccf5	healthy eating	audio	05:01.0	heart	60	positive	34
b473e898-b7b0-4a57-959d-484bf4cc4483	319 Michael Village	44	food, soccer	Huawei	c84f903e-32ae-4ce1-b66b-d876439fccf5	healthy eating	audio	57:46.0	heart	60	positive	34
e32722f4-69b1-4aff-b13b-8928ea08fd6a	7883 Bridges Stravenue	41	dogs, education	Microsoft	b6ecb09e-a706-4589-bb75-70cb1cc590eb	culture	photo	35:07.0	heart	60	positive	97
a8d09ab9-44c6-493c-afdf-93888822a4b0	42154 Susan Hollow Apt. 881	33	public speaking, fitness	Apple	748ab616-8066-4c61-b6af-d7442545d12a	veganism	audio	14:41.0	heart	60	positive	13
392bf6a1-dd73-48a5-9fd9-431749f2a8ef	668 Patricia Isle	41	public speaking, studying	Motorola	91f7585b-c756-475b-9f21-877d7c48b579	soccer	photo	03:40.0	heart	60	positive	0
330ded4b-db65-485a-80a4-6b3bffd33067	4968 Julia Underpass Apt. 278	42	dogs, veganism, soccer, travel	Google	9a2c328f-16aa-490c-8ca2-c7deaa90db3f	culture	photo	31:51.0	heart	60	positive	32
330ded4b-db65-485a-80a4-6b3bffd33067	4968 Julia Underpass Apt. 278	42	dogs, veganism, soccer, travel	Google	9a2c328f-16aa-490c-8ca2-c7deaa90db3f	culture	photo	31:13.0	heart	60	positive	32
330ded4b-db65-485a-80a4-6b3bffd33067	4968 Julia Underpass Apt. 278	42	dogs, veganism, soccer, travel	Google	9a2c328f-16aa-490c-8ca2-c7deaa90db3f	culture	photo	07:37.0	heart	60	positive	32
ad4bd878-55e7-487c-a4db-470b23bbd832	08487 Heather Villages	11	veganism,cooking, food, science	Motorola	b07a2298-7c03-49b3-a0a6-c65333847598	culture	GIF	05:56.0	heart	60	positive	97
63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea	42803 Crawford Extensions Suite 059	32	dogs, studying, public speaking	Microsoft	800f467b-53a3-4d20-9342-51fe4fa36ebb	food	GIF	27:52.0	heart	60	positive	10
ad4bd878-55e7-487c-a4db-470b23bbd832	08487 Heather Villages	11	veganism,cooking, food, science	Motorola	b07a2298-7c03-49b3-a0a6-c65333847598	culture	GIF	05:13.0	heart	60	positive	97
63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea	42803 Crawford Extensions Suite 059	32	dogs, studying, public speaking	Microsoft	800f467b-53a3-4d20-9342-51fe4fa36ebb	food	GIF	06:15.0	heart	60	positive	10
7d624010-a0e7-455b-a606-48c5c467dd80	190 Weaver Shores Apt. 074	23	food, animals	Huawei	f7c26d94-b7c6-45a0-b882-354d8d89c2af	science	photo	52:04.0	heart	60	positive	19
48e26178-5cdd-4568-9990-d3bc5937910b	12492 Harris Underpass Apt. 319	43	fitness,technology, veganism	Huawei	b8368fca-8fe3-4768-beed-5056cff63c23	technology	audio	29:30.0	heart	60	positive	73
48e26178-5cdd-4568-9990-d3bc5937910b	12492 Harris Underpass Apt. 319	43	fitness,technology, veganism	Huawei	b8368fca-8fe3-4768-beed-5056cff63c23	technology	audio	02:16.0	heart	60	positive	73
3ae50cc3-39cc-440a-8e31-3215011f2762	796 Burgess Vista Suite 995	27	technology	Huawei	29d7781c-9302-4269-91f3-c23afb33467a	public speaking	video	44:38.0	heart	60	positive	23
48e26178-5cdd-4568-9990-d3bc5937910b	12492 Harris Underpass Apt. 319	43	fitness,technology, veganism	Huawei	b8368fca-8fe3-4768-beed-5056cff63c23	technology	audio	22:58.0	heart	60	positive	73
3ae50cc3-39cc-440a-8e31-3215011f2762	796 Burgess Vista Suite 995	27	technology	Huawei	29d7781c-9302-4269-91f3-c23afb33467a	public speaking	video	01:39.0	heart	60	positive	23
47def058-01cc-478f-9830-eaddcccac633	7445 Michael Prairie	22	fitness, veganism, dogs, fitness	Motorola	4df372b3-ed9d-41ef-b33d-b576ec383dfc	dogs	audio	17:36.0	heart	60	positive	68
3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b	00200 Anna Land	14	soccer, travel	Huawei	1517abf6-67ed-47e1-9b9b-7e79a23a4d22	education	photo	11:57.0	heart	60	positive	5
47def058-01cc-478f-9830-eaddcccac633	7445 Michael Prairie	22	fitness, veganism, dogs, fitness	Motorola	4df372b3-ed9d-41ef-b33d-b576ec383dfc	dogs	audio	36:07.0	heart	60	positive	68
47def058-01cc-478f-9830-eaddcccac633	7445 Michael Prairie	22	fitness, veganism, dogs, fitness	Motorola	4df372b3-ed9d-41ef-b33d-b576ec383dfc	dogs	audio	50:14.0	heart	60	positive	68
47def058-01cc-478f-9830-eaddcccac633	7445 Michael Prairie	22	fitness, veganism, dogs, fitness	Motorola	4df372b3-ed9d-41ef-b33d-b576ec383dfc	dogs	audio	45:43.0	heart	60	positive	68
